DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName,QualiPosition,BestQualiTime,AvgFinishLast5,AvgQualiLast5,PointsLast3,ConstructorAvgFinishLast3,Podium,ConstructorPodiumRateSeason,DriverCircuitAvgFinish,DriverCircuitBestFinish,DNF,DNFRateSeason,PodiumRateSeason,CumConstructorPoints,ConstructorChampPos,PoleTime,QualiGapToPole
3,RIC,AlphaTauri,14.0,15.0,Lapped,0.0,2023,18,United States Grand Prix,Austin,15.0,95.974,13.0,13.4,2.0,14.666666666666666,0,0.0,16.0,16.0,1,0.5,0.0,5.0,19.0,94.723,1.2510000000000048
63,RUS,Mercedes,5.0,5.0,Finished,10.0,2023,18,United States Grand Prix,Austin,5.0,95.079,9.8,3.8,18.0,14.0,0,0.17142857142857143,5.0,5.0,0,0.17647058823529413,0.058823529411764705,306.0,3.0,94.723,0.35599999999999454
55,SAI,Ferrari,4.0,3.0,Finished,15.0,2023,18,United States Grand Prix,Austin,4.0,94.945,7.0,5.2,33.0,15.0,1,0.14285714285714285,20.0,20.0,0,0.11764705882352941,0.11764705882352941,269.0,5.0,94.723,0.2219999999999942
2,SAR,Williams,16.0,10.0,Finished,1.0,2023,18,United States Grand Prix,Austin,20.0,96.827,16.4,15.8,0.0,13.333333333333334,0,0.0,16.4,20.0,0,0.6470588235294118,0.0,23.0,13.0,94.723,2.103999999999999
18,STR,Aston Martin,20.0,7.0,Finished,6.0,2023,18,United States Grand Prix,Austin,19.0,96.589,14.0,17.0,0.0,11.0,0,0.2,18.0,18.0,0,0.29411764705882354,0.0,216.0,7.0,94.723,1.8659999999999997
22,TSU,AlphaTauri,11.0,8.0,Finished,5.0,2023,18,United States Grand Prix,Austin,11.0,95.697,16.2,12.0,0.0,15.666666666666666,0,0.0,10.0,10.0,0,0.4117647058823529,0.0,5.0,19.0,94.723,0.9740000000000038
1,VER,Red Bull Racing,6.0,1.0,Finished,25.0,2023,18,United States Grand Prix,Austin,6.0,95.081,1.8,3.2,62.0,5.0,1,0.6857142857142857,1.0,1.0,0,0.0,0.9411764705882353,625.0,1.0,94.723,0.3580000000000041
24,ZHO,Alfa Romeo,12.0,13.0,Lapped,0.0,2023,18,United States Grand Prix,Austin,12.0,95.698,13.2,18.0,2.0,9.666666666666666,0,0.0,12.0,12.0,1,0.47058823529411764,0.0,16.0,15.0,94.723,0.9749999999999943
23,ALB,Williams,14.0,9.0,Finished,2.0,2023,19,Mexico City Grand Prix,Mexico City,14.0,79.147,11.2,13.0,2.0,12.333333333333334,0,0.0,12.0,12.0,0,0.3333333333333333,0.0,24.0,14.0,77.166,1.9810000000000088
14,ALO,Aston Martin,13.0,18.0,Withdrew,0.0,2023,19,Mexico City Grand Prix,Mexico City,13.0,78.738,10.8,9.6,12.0,11.333333333333334,0,0.19444444444444445,19.0,19.0,1,0.05555555555555555,0.3888888888888889,222.0,8.0,77.166,1.5720000000000027
77,BOT,Alfa Romeo,9.0,15.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City,9.0,78.032,13.4,13.6,4.0,11.333333333333334,0,0.0,10.0,10.0,0,0.4444444444444444,0.0,16.0,15.0,77.166,0.8659999999999997
10,GAS,Alpine,11.0,11.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City,11.0,78.521,9.8,11.0,9.0,10.333333333333334,0,0.05555555555555555,11.0,11.0,0,0.16666666666666666,0.05555555555555555,90.0,11.0,77.166,1.355000000000004
44,HAM,Mercedes,6.0,2.0,Finished,19.0,2023,19,Mexico City Grand Prix,Mexico City,6.0,77.454,10.4,5.2,10.0,9.333333333333334,1,0.16666666666666666,2.0,2.0,0,0.1111111111111111,0.2777777777777778,316.0,4.0,77.166,0.2879999999999967
27,HUL,Haas F1 Team,12.0,13.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City,12.0,78.524,14.2,14.2,0.0,13.0,0,0.0,14.2,20.0,0,0.5555555555555556,0.0,9.0,19.0,77.166,1.358000000000004
16,LEC,Ferrari,1.0,3.0,Finished,15.0,2023,19,Mexico City Grand Prix,Mexico City,1.0,77.166,7.4,3.2,22.0,14.333333333333334,1,0.16666666666666666,6.0,6.0,0,0.2222222222222222,0.16666666666666666,284.0,6.0,77.166,0.0
20,MAG,Haas F1 Team,16.0,19.0,Accident,0.0,2023,19,Mexico City Grand Prix,Mexico City,17.0,79.163,14.2,14.6,0.0,12.666666666666666,0,0.0,17.0,17.0,1,0.6666666666666666,0.0,9.0,19.0,77.166,1.9969999999999999
4,NOR,McLaren,17.0,5.0,Finished,10.0,2023,19,Mexico City Grand Prix,Mexico City,19.0,81.554,3.4,5.6,51.0,7.0,0,0.2222222222222222,9.0,9.0,0,0.16666666666666666,0.3333333333333333,213.0,10.0,77.166,4.388000000000005
31,OCO,Alpine,15.0,10.0,Finished,1.0,2023,19,Mexico City Grand Prix,Mexico City,16.0,79.08,14.2,11.2,8.0,11.666666666666666,0,0.05405405405405406,8.0,8.0,0,0.4444444444444444,0.05555555555555555,90.0,11.0,77.166,1.9140000000000015
11,PER,Red Bull Racing,5.0,20.0,Collision damage,0.0,2023,19,Mexico City Grand Prix,Mexico City,5.0,77.423,8.6,9.0,13.0,2.0,0,0.6944444444444444,3.0,3.0,1,0.1111111111111111,0.4444444444444444,650.0,1.0,77.166,0.257000000000005
81,PIA,McLaren,7.0,8.0,Finished,4.0,2023,19,Mexico City Grand Prix,Mexico City,7.0,77.623,8.2,8.4,33.0,8.0,0,0.21621621621621623,8.2,20.0,0,0.3888888888888889,0.1111111111111111,223.0,7.0,77.166,0.45700000000000784
3,RIC,AlphaTauri,4.0,7.0,Finished,6.0,2023,19,Mexico City Grand Prix,Mexico City,4.0,77.382,14.6,14.2,0.0,12.666666666666666,0,0.0,7.0,7.0,0,0.6666666666666666,0.0,10.0,18.0,77.166,0.21600000000000819
63,RUS,Mercedes,8.0,6.0,Finished,8.0,2023,19,Mexico City Grand Prix,Mexico City,8.0,77.674,7.4,4.2,28.0,8.666666666666666,0,0.1891891891891892,4.0,4.0,0,0.16666666666666666,0.05555555555555555,335.0,3.0,77.166,0.5080000000000098
55,SAI,Ferrari,2.0,4.0,Finished,12.0,2023,19,Mexico City Grand Prix,Mexico City,2.0,77.233,6.6,4.8,23.0,8.666666666666666,0,0.1891891891891892,5.0,5.0,0,0.1111111111111111,0.16666666666666666,299.0,5.0,77.166,0.06700000000000728
2,SAR,Williams,19.0,16.0,Retired,0.0,2023,19,Mexico City Grand Prix,Mexico City,20.0,,14.4,17.8,1.0,9.333333333333334,0,0.0,14.4,20.0,1,0.6111111111111112,0.0,26.0,13.0,77.166,
18,STR,Aston Martin,0.0,17.0,Collision damage,0.0,2023,19,Mexico City Grand Prix,Mexico City,18.0,79.227,13.0,18.6,6.0,13.666666666666666,0,0.1891891891891892,15.0,15.0,1,0.2777777777777778,0.0,222.0,8.0,77.166,2.061000000000007
22,TSU,AlphaTauri,18.0,12.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City,15.0,78.89,14.8,11.4,5.0,10.0,0,0.0,20.0,20.0,0,0.3888888888888889,0.0,16.0,15.0,77.166,1.7240000000000038
1,VER,Red Bull Racing,3.0,1.0,Finished,25.0,2023,19,Mexico City Grand Prix,Mexico City,3.0,77.263,1.8,4.2,77.0,8.333333333333334,1,0.6756756756756757,1.0,1.0,0,0.0,0.9444444444444444,650.0,1.0,77.166,0.09700000000000841
24,ZHO,Alfa Romeo,10.0,14.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City,10.0,78.05,12.2,17.2,2.0,13.333333333333334,0,0.0,13.0,13.0,0,0.5,0.0,16.0,15.0,77.166,0.8840000000000003
23,ALB,Williams,13.0,19.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo,15.0,70.84,11.6,14.6,4.0,11.666666666666666,0,0.0,15.0,15.0,1,0.3157894736842105,0.0,26.0,13.0,70.33,0.5100000000000051
14,ALO,Aston Martin,4.0,3.0,Finished,15.0,2023,20,São Paulo Grand Prix,São Paulo,4.0,71.387,12.6,10.2,8.0,14.0,1,0.18421052631578946,5.0,5.0,0,0.10526315789473684,0.3684210526315789,222.0,10.0,70.33,1.0570000000000022
77,BOT,Alfa Romeo,18.0,16.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo,18.0,70.955,14.4,12.6,4.0,14.0,0,0.0,9.0,9.0,1,0.42105263157894735,0.0,16.0,15.0,70.33,0.625
10,GAS,Alpine,15.0,7.0,Finished,6.0,2023,20,São Paulo Grand Prix,São Paulo,13.0,70.567,9.0,9.8,8.0,13.0,0,0.05263157894736842,14.0,14.0,0,0.15789473684210525,0.05263157894736842,91.0,12.0,70.33,0.23699999999999477
44,HAM,Mercedes,5.0,8.0,Finished,4.0,2023,20,São Paulo Grand Prix,São Paulo,5.0,71.469,9.6,4.8,19.0,4.333333333333333,0,0.18421052631578946,2.0,2.0,0,0.10526315789473684,0.3157894736842105,343.0,4.0,70.33,1.1389999999999958
27,HUL,Haas F1 Team,11.0,12.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo,11.0,70.547,13.4,14.0,0.0,15.333333333333334,0,0.0,13.4,20.0,1,0.5263157894736842,0.0,9.0,19.0,70.33,0.21699999999999875
16,LEC,Ferrari,2.0,20.0,Did not start,0.0,2023,20,São Paulo Grand Prix,São Paulo,2.0,71.021,7.2,2.8,25.0,3.3333333333333335,0,0.18421052631578946,4.0,4.0,1,0.21052631578947367,0.21052631578947367,311.0,5.0,70.33,0.6910000000000025
20,MAG,Haas F1 Team,12.0,18.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo,14.0,70.723,14.4,14.2,0.0,14.666666666666666,0,0.0,19.0,19.0,1,0.6842105263157895,0.0,9.0,19.0,70.33,0.3930000000000007
4,NOR,McLaren,6.0,2.0,Finished,19.0,2023,20,São Paulo Grand Prix,São Paulo,7.0,71.987,2.8,7.6,43.0,10.0,1,0.21052631578947367,18.0,18.0,0,0.15789473684210525,0.3157894736842105,227.0,9.0,70.33,1.6569999999999965
31,OCO,Alpine,14.0,10.0,Lapped,1.0,2023,20,São Paulo Grand Prix,São Paulo,12.0,70.562,12.4,10.8,7.0,9.333333333333334,0,0.05128205128205128,8.0,8.0,1,0.42105263157894735,0.05263157894736842,97.0,11.0,70.33,0.23199999999999932
11,PER,Red Bull Racing,9.0,4.0,Finished,12.0,2023,20,São Paulo Grand Prix,São Paulo,9.0,72.321,12.2,9.0,13.0,7.333333333333333,0,0.6842105263157895,7.0,7.0,0,0.15789473684210525,0.42105263157894735,675.0,2.0,70.33,1.9909999999999997
81,PIA,McLaren,10.0,14.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo,10.0,70.33,7.4,8.4,22.0,5.0,0,0.23076923076923078,7.4,20.0,1,0.3684210526315789,0.10526315789473684,246.0,7.0,70.33,0.0
3,RIC,AlphaTauri,17.0,13.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo,17.0,70.843,12.0,12.2,6.0,9.0,0,0.0,20.0,20.0,1,0.5,0.0,16.0,15.0,70.33,0.5130000000000052
63,RUS,Mercedes,8.0,15.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo,6.0,71.59,7.6,5.0,30.0,5.333333333333333,0,0.1794871794871795,1.0,1.0,1,0.15789473684210525,0.05263157894736842,347.0,3.0,70.33,1.2600000000000051
55,SAI,Ferrari,7.0,6.0,Finished,8.0,2023,20,São Paulo Grand Prix,São Paulo,8.0,71.989,6.8,5.0,27.0,9.0,0,0.1794871794871795,3.0,3.0,0,0.10526315789473684,0.15789473684210525,311.0,5.0,70.33,1.659000000000006
2,SAR,Williams,19.0,11.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo,19.0,71.035,15.0,18.8,1.0,14.666666666666666,0,0.0,15.0,20.0,1,0.631578947368421,0.0,26.0,13.0,70.33,0.7049999999999983
18,STR,Aston Martin,3.0,5.0,Finished,10.0,2023,20,São Paulo Grand Prix,São Paulo,3.0,71.344,13.25,18.2,6.0,12.666666666666666,0,0.20512820512820512,10.0,10.0,0,0.3157894736842105,0.0,237.0,8.0,70.33,1.0139999999999958
22,TSU,AlphaTauri,16.0,9.0,Finished,2.0,2023,20,São Paulo Grand Prix,São Paulo,16.0,70.837,13.2,12.2,5.0,10.666666666666666,0,0.0,17.0,17.0,0,0.3684210526315789,0.0,16.0,15.0,70.33,0.507000000000005
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2023,20,São Paulo Grand Prix,São Paulo,1.0,70.727,1.8,4.4,76.0,8.333333333333334,1,0.6666666666666666,6.0,6.0,0,0.0,0.9473684210526315,687.0,1.0,70.33,0.39700000000000557
24,ZHO,Alfa Romeo,20.0,17.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo,20.0,71.275,12.2,16.0,2.0,15.0,0,0.0,12.0,12.0,1,0.47368421052631576,0.0,16.0,15.0,70.33,0.9450000000000074
23,ALB,Williams,5.0,12.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,6.0,93.323,13.2,14.8,4.0,15.333333333333334,0,0.0,13.2,20.0,0,0.35,0.0,26.0,13.0,92.726,0.5969999999999942
14,ALO,Aston Martin,9.0,9.0,Finished,2.0,2023,21,Las Vegas Grand Prix,Las Vegas,10.0,93.555,10.2,9.6,15.0,8.333333333333334,0,0.2,10.2,20.0,0,0.1,0.4,247.0,8.0,92.726,0.8290000000000077
77,BOT,Alfa Romeo,7.0,17.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,8.0,93.525,14.2,13.0,0.0,15.666666666666666,0,0.0,14.2,20.0,0,0.45,0.0,16.0,17.0,92.726,0.7990000000000066
10,GAS,Alpine,4.0,11.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,5.0,93.239,9.2,10.0,14.0,9.0,0,0.05,9.2,20.0,0,0.15,0.05,98.0,11.0,92.726,0.5130000000000052
44,HAM,Mercedes,10.0,7.0,Finished,6.0,2023,21,Las Vegas Grand Prix,Las Vegas,11.0,93.837,10.6,4.8,23.0,9.666666666666666,0,0.175,10.6,20.0,0,0.1,0.3,347.0,4.0,92.726,1.1110000000000042
27,HUL,Haas F1 Team,13.0,19.0,Retired,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,13.0,93.979,13.2,14.4,0.0,16.333333333333332,0,0.0,13.2,20.0,1,0.55,0.0,9.0,19.0,92.726,1.2530000000000001
16,LEC,Ferrari,1.0,2.0,Finished,18.0,2023,21,Las Vegas Grand Prix,Las Vegas,1.0,92.726,10.4,2.6,15.0,10.0,1,0.175,10.4,20.0,0,0.25,0.2,319.0,6.0,92.726,0.0
20,MAG,Haas F1 Team,8.0,13.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,9.0,93.537,16.0,15.8,0.0,16.333333333333332,0,0.0,16.0,20.0,0,0.7,0.0,9.0,19.0,92.726,0.811000000000007
4,NOR,McLaren,15.0,20.0,Retired,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,16.0,94.703,2.8,8.2,47.0,8.0,0,0.225,2.8,20.0,1,0.15,0.35,246.0,9.0,92.726,1.9770000000000039
31,OCO,Alpine,16.0,4.0,Finished,12.0,2023,21,Las Vegas Grand Prix,Las Vegas,17.0,94.834,10.8,11.6,2.0,9.333333333333334,0,0.04878048780487805,10.8,20.0,0,0.45,0.05,98.0,11.0,92.726,2.108000000000004
11,PER,Red Bull Racing,11.0,3.0,Finished,15.0,2023,21,Las Vegas Grand Prix,Las Vegas,12.0,93.855,11.4,8.2,24.0,2.0,1,0.675,11.4,20.0,0,0.15,0.4,712.0,2.0,92.726,1.1290000000000049
81,PIA,McLaren,18.0,10.0,Finished,2.0,2023,21,Las Vegas Grand Prix,Las Vegas,19.0,94.85,8.8,7.0,4.0,12.0,0,0.21951219512195122,8.8,20.0,0,0.4,0.1,246.0,9.0,92.726,2.1239999999999952
3,RIC,AlphaTauri,14.0,14.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,15.0,94.308,12.8,13.6,6.0,11.333333333333334,0,0.0,12.8,20.0,0,0.6,0.0,18.0,15.0,92.726,1.5820000000000078
63,RUS,Mercedes,3.0,8.0,Finished,4.0,2023,21,Las Vegas Grand Prix,Las Vegas,4.0,93.112,7.4,5.8,18.0,10.0,0,0.17073170731707318,7.4,20.0,0,0.2,0.05,353.0,3.0,92.726,0.3859999999999957
55,SAI,Ferrari,12.0,6.0,Finished,8.0,2023,21,Las Vegas Grand Prix,Las Vegas,2.0,92.77,7.8,6.4,35.0,9.333333333333334,0,0.1951219512195122,7.8,20.0,0,0.1,0.15,337.0,5.0,92.726,0.04399999999999693
2,SAR,Williams,6.0,16.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,7.0,93.513,14.4,19.0,1.0,14.0,0,0.0,14.4,20.0,0,0.65,0.0,26.0,13.0,92.726,0.7870000000000061
18,STR,Aston Martin,19.0,5.0,Finished,10.0,2023,21,Las Vegas Grand Prix,Las Vegas,14.0,94.199,11.6,14.8,16.0,5.666666666666667,0,0.1951219512195122,11.6,20.0,0,0.3,0.0,249.0,7.0,92.726,1.472999999999999
22,TSU,AlphaTauri,20.0,18.0,Retired,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,20.0,96.447,11.2,12.4,7.0,12.0,0,0.0,11.2,20.0,1,0.35,0.0,18.0,15.0,92.726,3.7210000000000036
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2023,21,Las Vegas Grand Prix,Las Vegas,3.0,93.104,1.0,2.4,75.0,2.6666666666666665,1,0.6829268292682927,1.0,20.0,0,0.0,0.95,727.0,1.0,92.726,0.3780000000000001
24,ZHO,Alfa Romeo,17.0,15.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas,18.0,94.849,13.2,16.2,0.0,16.666666666666668,0,0.0,13.2,20.0,0,0.5,0.0,16.0,17.0,92.726,2.1230000000000047
23,ALB,Williams,14.0,14.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,14.0,84.439,12.4,13.4,2.0,13.0,0,0.0,13.0,13.0,0,0.3333333333333333,0.0,26.0,13.0,83.445,0.9939999999999998
14,ALO,Aston Martin,7.0,7.0,Finished,6.0,2023,22,Abu Dhabi Grand Prix,Yas Island,7.0,84.084,10.4,9.6,17.0,6.333333333333333,0,0.19047619047619047,20.0,20.0,0,0.09523809523809523,0.38095238095238093,259.0,8.0,83.445,0.63900000000001
77,BOT,Alfa Romeo,18.0,19.0,Lapped,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,18.0,84.788,13.6,11.4,0.0,16.333333333333332,0,0.0,15.0,15.0,1,0.42857142857142855,0.0,16.0,17.0,83.445,1.3430000000000035
10,GAS,Alpine,10.0,13.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,10.0,84.548,9.4,8.6,6.0,8.333333333333334,0,0.047619047619047616,14.0,14.0,0,0.14285714285714285,0.047619047619047616,110.0,11.0,83.445,1.1030000000000086
44,HAM,Mercedes,11.0,9.0,Finished,2.0,2023,22,Abu Dhabi Grand Prix,Yas Island,11.0,84.359,11.0,5.6,29.0,10.0,0,0.16666666666666666,18.0,18.0,0,0.09523809523809523,0.2857142857142857,357.0,5.0,83.445,0.9140000000000015
27,HUL,Haas F1 Team,8.0,15.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,8.0,84.108,14.2,13.4,0.0,16.666666666666668,0,0.0,14.2,20.0,0,0.5714285714285714,0.0,9.0,19.0,83.445,0.6630000000000109
16,LEC,Ferrari,2.0,2.0,Finished,18.0,2023,22,Abu Dhabi Grand Prix,Yas Island,2.0,83.584,10.0,2.0,33.0,4.666666666666667,1,0.19047619047619047,2.0,2.0,0,0.23809523809523808,0.23809523809523808,345.0,6.0,83.445,0.13900000000001
20,MAG,Haas F1 Team,17.0,20.0,Lapped,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,17.0,84.764,15.6,14.6,0.0,15.666666666666666,0,0.0,17.0,17.0,1,0.6666666666666666,0.0,9.0,19.0,83.445,1.3190000000000026
4,NOR,McLaren,5.0,5.0,Finished,10.0,2023,22,Abu Dhabi Grand Prix,Yas Island,5.0,83.816,6.4,10.8,29.0,14.666666666666666,0,0.21428571428571427,6.0,6.0,0,0.19047619047619047,0.3333333333333333,248.0,10.0,83.445,0.3710000000000093
31,OCO,Alpine,12.0,12.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,12.0,84.391,9.8,12.2,14.0,9.333333333333334,0,0.046511627906976744,7.0,7.0,0,0.42857142857142855,0.047619047619047616,110.0,11.0,83.445,0.9460000000000122
11,PER,Red Bull Racing,9.0,4.0,Finished,12.0,2023,22,Abu Dhabi Grand Prix,Yas Island,9.0,84.171,8.2,9.6,27.0,1.6666666666666667,0,0.6904761904761905,3.0,3.0,0,0.14285714285714285,0.42857142857142855,752.0,2.0,83.445,0.7260000000000133
81,PIA,McLaren,3.0,6.0,Finished,8.0,2023,22,Abu Dhabi Grand Prix,Yas Island,3.0,83.782,10.2,10.4,6.0,11.666666666666666,0,0.20930232558139536,10.2,20.0,0,0.38095238095238093,0.09523809523809523,258.0,9.0,83.445,0.3370000000000033
3,RIC,AlphaTauri,15.0,11.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,15.0,84.442,13.0,14.0,6.0,13.666666666666666,0,0.0,9.0,9.0,0,0.5,0.0,18.0,15.0,83.445,0.9969999999999999
63,RUS,Mercedes,4.0,3.0,Finished,15.0,2023,22,Abu Dhabi Grand Prix,Yas Island,4.0,83.788,7.6,5.0,12.0,8.0,1,0.16279069767441862,5.0,5.0,0,0.19047619047619047,0.047619047619047616,359.0,4.0,83.445,0.3430000000000035
55,SAI,Ferrari,16.0,18.0,Retired,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,16.0,84.738,7.8,5.6,28.0,3.3333333333333335,0,0.20930232558139536,4.0,4.0,1,0.09523809523809523,0.14285714285714285,363.0,3.0,83.445,1.2930000000000064
2,SAR,Williams,20.0,16.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,20.0,,14.2,16.4,0.0,14.0,0,0.0,14.2,20.0,0,0.6190476190476191,0.0,26.0,13.0,83.445,
18,STR,Aston Martin,13.0,10.0,Finished,1.0,2023,22,Abu Dhabi Grand Prix,Yas Island,13.0,84.422,9.0,14.2,20.0,7.0,0,0.18604651162790697,8.0,8.0,0,0.2857142857142857,0.0,265.0,7.0,83.445,0.9770000000000039
22,TSU,AlphaTauri,6.0,8.0,Finished,4.0,2023,22,Abu Dhabi Grand Prix,Yas Island,6.0,83.968,12.4,14.6,2.0,14.333333333333334,0,0.0,11.0,11.0,0,0.38095238095238093,0.0,18.0,15.0,83.445,0.5230000000000103
1,VER,Red Bull Racing,1.0,1.0,Finished,26.0,2023,22,Abu Dhabi Grand Prix,Yas Island,1.0,83.445,1.0,2.8,75.0,2.6666666666666665,1,0.6744186046511628,1.0,1.0,0,0.0,0.9523809523809523,764.0,1.0,83.445,0.0
24,ZHO,Alfa Romeo,19.0,17.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island,19.0,85.159,13.6,16.0,0.0,17.0,0,0.0,12.0,12.0,0,0.47619047619047616,0.0,16.0,17.0,83.445,1.7140000000000128
23,ALB,Williams,13.0,15.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,13.0,90.221,12.6,13.4,0.0,15.333333333333334,0,0.0,11.5,10.0,1,0.0,0.0,0.0,6.0,89.179,1.0420000000000016
14,ALO,Aston Martin,6.0,9.0,Finished,2.0,2024,1,Bahrain Grand Prix,Sakhir,6.0,89.542,10.6,10.2,23.0,7.333333333333333,0,0.0,6.0,3.0,0,0.0,0.0,0.0,6.0,89.179,0.36299999999999955
77,BOT,Kick Sauber,16.0,19.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,16.0,90.756,15.8,13.2,0.0,11.0,0,0.0,7.0,6.0,1,0.0,0.0,0.0,6.0,89.179,1.5769999999999982
10,GAS,Alpine,20.0,18.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,20.0,90.948,9.6,9.2,6.0,9.666666666666666,0,0.0,14.5,9.0,1,0.0,0.0,0.0,6.0,89.179,1.7689999999999912
44,HAM,Mercedes,9.0,7.0,Finished,6.0,2024,1,Bahrain Grand Prix,Sakhir,9.0,89.71,9.0,7.2,12.0,6.666666666666667,0,0.0,4.0,3.0,0,0.0,0.0,0.0,6.0,89.179,0.5309999999999917
27,HUL,Haas F1 Team,10.0,16.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,10.0,90.502,14.0,12.0,0.0,16.0,0,0.0,16.0,15.0,1,0.0,0.0,0.0,6.0,89.179,1.3229999999999933
16,LEC,Ferrari,2.0,4.0,Finished,12.0,2024,1,Bahrain Grand Prix,Sakhir,2.0,89.407,9.4,1.4,36.0,8.666666666666666,0,0.0,10.0,1.0,0,0.0,0.0,0.0,6.0,89.179,0.22799999999999443
20,MAG,Haas F1 Team,15.0,12.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,15.0,90.529,16.8,14.2,0.0,17.0,0,0.0,9.0,5.0,1,0.0,0.0,0.0,6.0,89.179,1.3499999999999943
4,NOR,McLaren,7.0,6.0,Finished,8.0,2024,1,Bahrain Grand Prix,Sakhir,7.0,89.614,6.8,9.8,29.0,7.0,0,0.0,16.0,15.0,0,0.0,0.0,0.0,6.0,89.179,0.4350000000000023
31,OCO,Alpine,19.0,17.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,19.0,90.793,10.8,13.0,13.0,14.333333333333334,0,0.0,12.5,7.0,1,0.0,0.0,0.0,6.0,89.179,1.6140000000000043
11,PER,Red Bull Racing,5.0,2.0,Finished,18.0,2024,1,Bahrain Grand Prix,Sakhir,5.0,89.537,7.0,8.8,39.0,2.0,1,0.0,10.0,2.0,0,0.0,0.0,0.0,6.0,89.179,0.3580000000000041
81,PIA,McLaren,8.0,8.0,Finished,4.0,2024,1,Bahrain Grand Prix,Sakhir,8.0,89.683,11.0,9.8,10.0,5.666666666666667,0,0.0,20.0,20.0,0,0.0,0.0,8.0,3.0,89.179,0.5040000000000049
3,RIC,RB,14.0,13.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,14.0,90.278,12.0,13.2,0.0,11.0,0,0.0,14.0,14.0,1,0.0,0.0,0.0,6.0,89.179,1.0990000000000038
63,RUS,Mercedes,3.0,5.0,Finished,10.0,2024,1,Bahrain Grand Prix,Sakhir,3.0,89.485,7.4,5.4,19.0,6.333333333333333,0,0.0,5.5,4.0,0,0.0,0.0,6.0,4.0,89.179,0.3059999999999974
55,SAI,Ferrari,4.0,3.0,Finished,15.0,2024,1,Bahrain Grand Prix,Sakhir,4.0,89.507,7.4,6.4,16.0,8.0,1,0.0,3.0,2.0,0,0.0,0.0,12.0,2.0,89.179,0.32800000000000296
2,SAR,Williams,18.0,20.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,18.0,90.77,13.8,17.2,0.0,15.0,0,0.0,12.0,12.0,1,0.0,0.0,0.0,6.0,89.179,1.590999999999994
18,STR,Aston Martin,12.0,10.0,Finished,1.0,2024,1,Bahrain Grand Prix,Sakhir,12.0,90.2,8.8,13.4,21.0,8.666666666666666,0,0.0,9.0,6.0,0,0.0,0.0,2.0,5.0,89.179,1.0210000000000008
22,TSU,RB,11.0,14.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir,11.0,90.129,11.0,13.6,6.0,13.0,0,0.0,9.5,8.0,1,0.0,0.0,0.0,6.0,89.179,0.9500000000000028
